Year,State,District,Crop,Season,Area,Production
1998,KARNATAKA                     ,CHITRADURGA,Sunflower,Summer,1564,787
1998,KARNATAKA                     ,CHITRADURGA,Turmeric,Whole year,3,15
1998,KARNATAKA                     ,CHITRADURGA,Wheat,Rabi,486,546
1998,KARNATAKA                     ,DAKSHINAKANNADA,Arecanut,Whole year,21698,181622
1998,KARNATAKA                     ,DAKSHINAKANNADA,Black pepper,Whole year,860,1992
1998,KARNATAKA                     ,DAKSHINAKANNADA,Cardamom,Whole year,518,24
1998,KARNATAKA                     ,DAKSHINAKANNADA,Coconut ('000 Nuts),Whole year,12827,54757
1998,KARNATAKA                     ,DAKSHINAKANNADA,Dry chillies,Whole year,468,608
1998,KARNATAKA                     ,DAKSHINAKANNADA,Dry ginger,Kharif,339,3990
1998,KARNATAKA                     ,DAKSHINAKANNADA,Horse-gram,Kharif,316,151
1998,KARNATAKA                     ,DAKSHINAKANNADA,Horse-gram,Rabi,10,6
1998,KARNATAKA                     ,DAKSHINAKANNADA,Moong,Kharif,60,12
1998,KARNATAKA                     ,DAKSHINAKANNADA,Moong,Rabi,1248,560
1998,KARNATAKA                     ,DAKSHINAKANNADA,Rice,Kharif,39173,79829
1998,KARNATAKA                     ,DAKSHINAKANNADA,Rice,Rabi,24984,52455
1998,KARNATAKA                     ,DAKSHINAKANNADA,Rice,Summer,3597,8927
1998,KARNATAKA                     ,DAKSHINAKANNADA,Sesamum,Kharif,506,205
1998,KARNATAKA                     ,DAKSHINAKANNADA,Turmeric,Whole year,47,238
1998,KARNATAKA                     ,DAVANGERE,Arecanut,Whole year,12332,57723
1998,KARNATAKA                     ,DAVANGERE,Arhar,Kharif,6657,3428
1998,KARNATAKA                     ,DAVANGERE,Bajra,Kharif,914,515
1998,KARNATAKA                     ,DAVANGERE,Black pepper,Whole year,2,5
1998,KARNATAKA                     ,DAVANGERE,Castor seed,Kharif,184,157
1998,KARNATAKA                     ,DAVANGERE,Coconut ('000 Nuts),Whole year,12423,72710
1998,KARNATAKA                     ,DAVANGERE,Coriander,Whole year,127,13
1998,KARNATAKA                     ,DAVANGERE,Cotton(lint),Kharif,26284,31242
1998,KARNATAKA                     ,DAVANGERE,Dry chillies,Whole year,4683,4237
1998,KARNATAKA                     ,DAVANGERE,Dry ginger,Kharif,1,13
1998,KARNATAKA                     ,DAVANGERE,Garlic,Whole year,12,14
1998,KARNATAKA                     ,DAVANGERE,Gram,Rabi,2151,1114
1998,KARNATAKA                     ,DAVANGERE,Groundnut,Kharif,27008,25351
1998,KARNATAKA                     ,DAVANGERE,Groundnut,Rabi,10704,22443
1998,KARNATAKA                     ,DAVANGERE,Horse-gram,Kharif,2445,2383
1998,KARNATAKA                     ,DAVANGERE,Horse-gram,Rabi,3108,966
1998,KARNATAKA                     ,DAVANGERE,Jowar,Kharif,46262,110135
1998,KARNATAKA                     ,DAVANGERE,Jowar,Rabi,8455,8251
1998,KARNATAKA                     ,DAVANGERE,Jowar,Summer,1870,4960
1998,KARNATAKA                     ,DAVANGERE,Linseed,Rabi,8,3
1998,KARNATAKA                     ,DAVANGERE,Maize,Kharif,103618,383191
1998,KARNATAKA                     ,DAVANGERE,Maize,Rabi,1,2
1998,KARNATAKA                     ,DAVANGERE,Maize,Summer,61,139
1998,KARNATAKA                     ,DAVANGERE,Moong,Kharif,1610,128
1998,KARNATAKA                     ,DAVANGERE,Moong,Rabi,97,43
1998,KARNATAKA                     ,DAVANGERE,Niger seed,Kharif,1303,383
1998,KARNATAKA                     ,DAVANGERE,Onion,Kharif,5640,37540
1998,KARNATAKA                     ,DAVANGERE,Onion,Rabi,72,390
1998,KARNATAKA                     ,DAVANGERE,Onion,Summer,140,670
1998,KARNATAKA                     ,DAVANGERE,Peas & beans (Pulses),Kharif,104,954
1998,KARNATAKA                     ,DAVANGERE,Potato,Kharif,1,11
1998,KARNATAKA                     ,DAVANGERE,Ragi,Kharif,35678,61106
1998,KARNATAKA                     ,DAVANGERE,Ragi,Summer,63,142
1998,KARNATAKA                     ,DAVANGERE,Rapeseed &Mustard,Kharif,65,14
1998,KARNATAKA                     ,DAVANGERE,Rice,Kharif,66853,217686
1998,KARNATAKA                     ,DAVANGERE,Rice,Rabi,99,216
1998,KARNATAKA                     ,DAVANGERE,Rice,Summer,51226,172906
1998,KARNATAKA                     ,DAVANGERE,Safflower,Rabi,473,285
1998,KARNATAKA                     ,DAVANGERE,Sesamum,Kharif,1235,500
1998,KARNATAKA                     ,DAVANGERE,Soyabean,Kharif,8,9
1998,KARNATAKA                     ,DAVANGERE,Sunflower,Kharif,14471,7216
1998,KARNATAKA                     ,DAVANGERE,Sunflower,Rabi,7254,4246
1998,KARNATAKA                     ,DAVANGERE,Sunflower,Summer,3098,1560
1998,KARNATAKA                     ,DAVANGERE,Wheat,Rabi,601,474
1998,KARNATAKA                     ,DHARWAD,Arecanut,Whole year,7,47
1998,KARNATAKA                     ,DHARWAD,Arhar,Kharif,2473,611
1998,KARNATAKA                     ,DHARWAD,Castor seed,Kharif,6,5
1998,KARNATAKA                     ,DHARWAD,Coconut ('000 Nuts),Whole year,348,1662
1998,KARNATAKA                     ,DHARWAD,Coriander,Whole year,576,59
1998,KARNATAKA                     ,DHARWAD,Cotton(lint),Kharif,86875,160464
1998,KARNATAKA                     ,DHARWAD,Dry chillies,Whole year,43111,33220
1998,KARNATAKA                     ,DHARWAD,Garlic,Whole year,17,10
1998,KARNATAKA                     ,DHARWAD,Gram,Rabi,25359,15281
1998,KARNATAKA                     ,DHARWAD,Groundnut,Kharif,38406,38237
1998,KARNATAKA                     ,DHARWAD,Groundnut,Rabi,1531,2132
1998,KARNATAKA                     ,DHARWAD,Horse-gram,Kharif,2384,1368
1998,KARNATAKA                     ,DHARWAD,Horse-gram,Rabi,1193,426
1998,KARNATAKA                     ,DHARWAD,Jowar,Kharif,14283,18286
1998,KARNATAKA                     ,DHARWAD,Jowar,Rabi,41923,24906
1998,KARNATAKA                     ,DHARWAD,Jowar,Summer,2,5
1998,KARNATAKA                     ,DHARWAD,Linseed,Rabi,292,95
1998,KARNATAKA                     ,DHARWAD,Maize,Kharif,18467,65095
1998,KARNATAKA                     ,DHARWAD,Maize,Rabi,76,154
1998,KARNATAKA                     ,DHARWAD,Maize,Summer,26,53
1998,KARNATAKA                     ,DHARWAD,Moong,Kharif,19183,3062
1998,KARNATAKA                     ,DHARWAD,Moong,Rabi,2521,1130
1998,KARNATAKA                     ,DHARWAD,Niger seed,Kharif,242,58
1998,KARNATAKA                     ,DHARWAD,Onion,Kharif,16658,46526
1998,KARNATAKA                     ,DHARWAD,Onion,Rabi,412,4224
1998,KARNATAKA                     ,DHARWAD,Onion,Summer,5,58
1998,KARNATAKA                     ,DHARWAD,Peas & beans (Pulses),Kharif,7,64
1998,KARNATAKA                     ,DHARWAD,Potato,Kharif,5488,55835
1998,KARNATAKA                     ,DHARWAD,Ragi,Kharif,165,148
1998,KARNATAKA                     ,DHARWAD,Rapeseed &Mustard,Kharif,9,1
1998,KARNATAKA                     ,DHARWAD,Rice,Kharif,36998,33695
1998,KARNATAKA                     ,DHARWAD,Rice,Rabi,2,3
1998,KARNATAKA                     ,DHARWAD,Rice,Summer,633,2032
1998,KARNATAKA                     ,DHARWAD,Safflower,Rabi,7247,7050
1998,KARNATAKA                     ,DHARWAD,Sesamum,Kharif,166,67
1998,KARNATAKA                     ,DHARWAD,Soyabean,Kharif,5627,6057
1998,KARNATAKA                     ,DHARWAD,Sunflower,Kharif,1086,333
1998,KARNATAKA                     ,DHARWAD,Sunflower,Rabi,2878,1034
1998,KARNATAKA                     ,DHARWAD,Sunflower,Summer,6,3
1998,KARNATAKA                     ,DHARWAD,Wheat,Rabi,43362,30657
1998,KARNATAKA                     ,GADAG,Arhar,Kharif,2449,503
1998,KARNATAKA                     ,GADAG,Bajra,Kharif,1190,598
1998,KARNATAKA                     ,GADAG,Castor seed,Kharif,67,57
1998,KARNATAKA                     ,GADAG,Coconut ('000 Nuts),Whole year,350,1671
1998,KARNATAKA                     ,GADAG,Coriander,Whole year,113,12
1998,KARNATAKA                     ,GADAG,Cotton(lint),Kharif,62230,69246
1998,KARNATAKA                     ,GADAG,Dry chillies,Whole year,14529,6003
1998,KARNATAKA                     ,GADAG,Garlic,Whole year,67,39
1998,KARNATAKA                     ,GADAG,Gram,Rabi,26180,13291
1998,KARNATAKA                     ,GADAG,Groundnut,Kharif,77698,53509
1998,KARNATAKA                     ,GADAG,Groundnut,Rabi,6743,5669
1998,KARNATAKA                     ,GADAG,Horse-gram,Kharif,255,122
1998,KARNATAKA                     ,GADAG,Horse-gram,Rabi,1321,472
1998,KARNATAKA                     ,GADAG,Jowar,Kharif,12865,16737
1998,KARNATAKA                     ,GADAG,Jowar,Rabi,71513,39828
1998,KARNATAKA                     ,GADAG,Jowar,Summer,49,130
1998,KARNATAKA                     ,GADAG,Linseed,Rabi,1173,381
1998,KARNATAKA                     ,GADAG,Maize,Kharif,17956,64872
1998,KARNATAKA                     ,GADAG,Maize,Rabi,17,35
1998,KARNATAKA                     ,GADAG,Maize,Summer,90,205
1998,KARNATAKA                     ,GADAG,Moong,Kharif,38109,6082
1998,KARNATAKA                     ,GADAG,Niger seed,Kharif,689,166
1998,KARNATAKA                     ,GADAG,Onion,Kharif,11756,19962
1998,KARNATAKA                     ,GADAG,Onion,Rabi,178,1784
1998,KARNATAKA                     ,GADAG,Onion,Summer,174,2007
1998,KARNATAKA                     ,GADAG,Peas & beans (Pulses),Summer,11,95
1998,KARNATAKA                     ,GADAG,Ragi,Kharif,18,26
1998,KARNATAKA                     ,GADAG,Rice,Kharif,815,1884
1998,KARNATAKA                     ,GADAG,Rice,Rabi,2,3
1998,KARNATAKA                     ,GADAG,Rice,Summer,227,678
1998,KARNATAKA                     ,GADAG,Safflower,Rabi,5326,3128
1998,KARNATAKA                     ,GADAG,Sesamum,Kharif,2082,843
1998,KARNATAKA                     ,GADAG,Soyabean,Kharif,235,253
1998,KARNATAKA                     ,GADAG,Sunflower,Kharif,10270,3295
1998,KARNATAKA                     ,GADAG,Sunflower,Rabi,29556,9670
1998,KARNATAKA                     ,GADAG,Sunflower,Summer,1994,1142
1998,KARNATAKA                     ,GADAG,Wheat,Rabi,35181,25021
1998,KARNATAKA                     ,GULBARGA,Arhar,Kharif,273391,124147
1998,KARNATAKA                     ,GULBARGA,Bajra,Kharif,74628,47736
1998,KARNATAKA                     ,GULBARGA,Castor seed,Kharif,34,29
1998,KARNATAKA                     ,GULBARGA,Coconut ('000 Nuts),Whole year,748,3763
1998,KARNATAKA                     ,GULBARGA,Coriander,Whole year,46,7
1998,KARNATAKA                     ,GULBARGA,Cotton(lint),Kharif,20113,38605
1998,KARNATAKA                     ,GULBARGA,Dry chillies,Whole year,3070,4185
1998,KARNATAKA                     ,GULBARGA,Dry ginger,Kharif,19,248
1998,KARNATAKA                     ,GULBARGA,Garlic,Whole year,22,66
1998,KARNATAKA                     ,GULBARGA,Gram,Rabi,119488,62134
1998,KARNATAKA                     ,GULBARGA,Groundnut,Kharif,59104,19989
1998,KARNATAKA                     ,GULBARGA,Groundnut,Rabi,58901,59987
1998,KARNATAKA                     ,GULBARGA,Horse-gram,Kharif,2432,633
1998,KARNATAKA                     ,GULBARGA,Horse-gram,Rabi,2127,980
1998,KARNATAKA                     ,GULBARGA,Jowar,Kharif,12192,7256
1998,KARNATAKA                     ,GULBARGA,Jowar,Rabi,362341,226824
1998,KARNATAKA                     ,GULBARGA,Jowar,Summer,1443,3827
1998,KARNATAKA                     ,GULBARGA,Linseed,Rabi,1616,292
1998,KARNATAKA                     ,GULBARGA,Maize,Kharif,1312,4287
1998,KARNATAKA                     ,GULBARGA,Maize,Rabi,163,331
1998,KARNATAKA                     ,GULBARGA,Maize,Summer,546,1241
1998,KARNATAKA                     ,GULBARGA,Moong,Kharif,106199,25525
1998,KARNATAKA                     ,GULBARGA,Niger seed,Kharif,2658,316
1998,KARNATAKA                     ,GULBARGA,Onion,Kharif,1674,9415
1998,KARNATAKA                     ,GULBARGA,Onion,Rabi,1301,11174
1998,KARNATAKA                     ,GULBARGA,Onion,Summer,79,430
1998,KARNATAKA                     ,GULBARGA,Potato,Rabi,2,39
1998,KARNATAKA                     ,GULBARGA,Ragi,Kharif,5,4
1998,KARNATAKA                     ,GULBARGA,Rice,Kharif,13228,17439
1998,KARNATAKA                     ,GULBARGA,Rice,Rabi,4595,9858
1998,KARNATAKA                     ,GULBARGA,Rice,Summer,4379,14038
1998,KARNATAKA                     ,GULBARGA,Safflower,Rabi,24459,12365
1998,KARNATAKA                     ,GULBARGA,Sesamum,Kharif,37037,16220
1998,KARNATAKA                     ,GULBARGA,Soyabean,Kharif,4,4
1998,KARNATAKA                     ,GULBARGA,Sunflower,Kharif,103027,18031
1998,KARNATAKA                     ,GULBARGA,Sunflower,Rabi,42388,10560
1998,KARNATAKA                     ,GULBARGA,Sunflower,Summer,3743,2144
1998,KARNATAKA                     ,GULBARGA,Turmeric,Whole year,404,1815
1998,KARNATAKA                     ,GULBARGA,Wheat,Rabi,21882,10947
1998,KARNATAKA                     ,HASSAN,Arecanut,Whole year,1805,9666
1998,KARNATAKA                     ,HASSAN,Arhar,Kharif,3730,858
1998,KARNATAKA                     ,HASSAN,Black pepper,Whole year,211,232
1998,KARNATAKA                     ,HASSAN,Cardamom,Whole year,7105,345
1998,KARNATAKA                     ,HASSAN,Castor seed,Kharif,4275,1978
1998,KARNATAKA                     ,HASSAN,Coconut ('000 Nuts),Whole year,48845,270410
1998,KARNATAKA                     ,HASSAN,Coriander,Whole year,226,28
1998,KARNATAKA                     ,HASSAN,Cotton(lint),Kharif,5225,5688
1998,KARNATAKA                     ,HASSAN,Dry chillies,Whole year,1712,4571
1998,KARNATAKA                     ,HASSAN,Dry ginger,Kharif,29,378
1998,KARNATAKA                     ,HASSAN,Garlic,Whole year,16,43
1998,KARNATAKA                     ,HASSAN,Gram,Rabi,3937,909
1998,KARNATAKA                     ,HASSAN,Groundnut,Kharif,1884,1826
1998,KARNATAKA                     ,HASSAN,Groundnut,Rabi,2319,2747
1998,KARNATAKA                     ,HASSAN,Horse-gram,Kharif,5608,3213
1998,KARNATAKA                     ,HASSAN,Horse-gram,Rabi,25188,13639
1998,KARNATAKA                     ,HASSAN,Jowar,Kharif,2375,3315
1998,KARNATAKA                     ,HASSAN,Jowar,Rabi,1558,989
1998,KARNATAKA                     ,HASSAN,Maize,Kharif,5057,16901
1998,KARNATAKA                     ,HASSAN,Maize,Rabi,156,304
1998,KARNATAKA                     ,HASSAN,Maize,Summer,29,66
1998,KARNATAKA                     ,HASSAN,Moong,Kharif,2937,843
1998,KARNATAKA                     ,HASSAN,Moong,Rabi,216,97
1998,KARNATAKA                     ,HASSAN,Niger seed,Kharif,5007,872
1998,KARNATAKA                     ,HASSAN,Onion,Kharif,34,154
1998,KARNATAKA                     ,HASSAN,Onion,Rabi,3,31
1998,KARNATAKA                     ,HASSAN,Onion,Summer,3,35
1998,KARNATAKA                     ,HASSAN,Peas & beans (Pulses),Kharif,191,1392
1998,KARNATAKA                     ,HASSAN,Peas & beans (Pulses),Rabi,16,102
1998,KARNATAKA                     ,HASSAN,Peas & beans (Pulses),Summer,243,1970
1998,KARNATAKA                     ,HASSAN,Potato,Kharif,14692,153737
1998,KARNATAKA                     ,HASSAN,Potato,Rabi,506,5795
1998,KARNATAKA                     ,HASSAN,Potato,Summer,205,2369
1998,KARNATAKA                     ,HASSAN,Ragi,Kharif,115642,215818
1998,KARNATAKA                     ,HASSAN,Ragi,Rabi,18889,24563
1998,KARNATAKA                     ,HASSAN,Ragi,Summer,488,1098
1998,KARNATAKA                     ,HASSAN,Rapeseed &Mustard,Kharif,371,100
1998,KARNATAKA                     ,HASSAN,Rice,Kharif,55878,129213
1998,KARNATAKA                     ,HASSAN,Rice,Rabi,2937,7771
1998,KARNATAKA                     ,HASSAN,Rice,Summer,7869,19264
1998,KARNATAKA                     ,HASSAN,Sesamum,Kharif,4010,2411
1998,KARNATAKA                     ,HASSAN,Soyabean,Kharif,57,61
1998,KARNATAKA                     ,HASSAN,Sunflower,Kharif,8237,6342
1998,KARNATAKA                     ,HASSAN,Sunflower,Rabi,3064,1746
1998,KARNATAKA                     ,HASSAN,Sunflower,Summer,308,173
1998,KARNATAKA                     ,HASSAN,Turmeric,Whole year,11,56
1998,KARNATAKA                     ,HAVERI,Arecanut,Whole year,225,1515
1998,KARNATAKA                     ,HAVERI,Arhar,Kharif,7477,2216
1998,KARNATAKA                     ,HAVERI,Bajra,Kharif,892,589
1998,KARNATAKA                     ,HAVERI,Castor seed,Kharif,148,126
1998,KARNATAKA                     ,HAVERI,Coconut ('000 Nuts),Whole year,738,3524
1998,KARNATAKA                     ,HAVERI,Coriander,Whole year,518,53
1998,KARNATAKA                     ,HAVERI,Cotton(lint),Kharif,79382,91997
1998,KARNATAKA                     ,HAVERI,Dry chillies,Whole year,53823,41073
1998,KARNATAKA                     ,HAVERI,Dry ginger,Kharif,31,409
1998,KARNATAKA                     ,HAVERI,Garlic,Whole year,2227,1292
1998,KARNATAKA                     ,HAVERI,Gram,Rabi,1902,1169
1998,KARNATAKA                     ,HAVERI,Groundnut,Kharif,29150,33033
1998,KARNATAKA                     ,HAVERI,Groundnut,Rabi,8701,12118
1998,KARNATAKA                     ,HAVERI,Horse-gram,Kharif,2081,1194
1998,KARNATAKA                     ,HAVERI,Horse-gram,Rabi,8711,3112
1998,KARNATAKA                     ,HAVERI,Jowar,Kharif,33309,63708
1998,KARNATAKA                     ,HAVERI,Jowar,Rabi,40371,29613
1998,KARNATAKA                     ,HAVERI,Jowar,Summer,26,69
1998,KARNATAKA                     ,HAVERI,Linseed,Rabi,436,142
1998,KARNATAKA                     ,HAVERI,Maize,Kharif,53828,174707
1998,KARNATAKA                     ,HAVERI,Maize,Rabi,80,164
1998,KARNATAKA                     ,HAVERI,Maize,Summer,175,387
1998,KARNATAKA                     ,HAVERI,Moong,Kharif,14396,2298
1998,KARNATAKA                     ,HAVERI,Moong,Rabi,2631,1180
1998,KARNATAKA                     ,HAVERI,Niger seed,Kharif,1803,434
1998,KARNATAKA                     ,HAVERI,Onion,Kharif,9054,31372
1998,KARNATAKA                     ,HAVERI,Onion,Rabi,143,260
1998,KARNATAKA                     ,HAVERI,Onion,Summer,42,485
1998,KARNATAKA                     ,HAVERI,Peas & beans (Pulses),Kharif,24,220
1998,KARNATAKA                     ,HAVERI,Ragi,Kharif,4756,4079
1998,KARNATAKA                     ,HAVERI,Rapeseed &Mustard,Kharif,81,13
1998,KARNATAKA                     ,HAVERI,Rice,Kharif,52395,78129
1998,KARNATAKA                     ,HAVERI,Rice,Summer,1980,5204
1998,KARNATAKA                     ,HAVERI,Safflower,Rabi,2506,1471
1998,KARNATAKA                     ,HAVERI,Sesamum,Kharif,1320,534
1998,KARNATAKA                     ,HAVERI,Soyabean,Kharif,456,491
1998,KARNATAKA                     ,HAVERI,Sunflower,Kharif,6163,2685
1998,KARNATAKA                     ,HAVERI,Sunflower,Rabi,7429,2872
1998,KARNATAKA                     ,HAVERI,Sunflower,Summer,3968,2273
1998,KARNATAKA                     ,HAVERI,Wheat,Rabi,2138,1557
1998,KARNATAKA                     ,KODAGU(COORG),Arecanut,Whole year,1097,7388
